aborted,applicant,cancelled,cancelledAt,createdAt,createdBy,didPass,executed,gracePeriodEnds,guildkick,isMinion,lootRequested,memberAddress,minionExecuteActionTx,newMember,noShares,noVotes,paymentRequested,paymentTokenDecimals,paymentTokenSymbol,processed,processor,processedAt,proposer,proposalId,proposalIndex,sharesRequested,sponsored,sponsor,sponsoredAt,startingPeriod,trade,tributeOffered,tributeTokenDecimals,tributeTokenSymbol,tributeToken,votingPeriodStarts,votingPeriodEnds,whitelist,yesShares,yesVotes,molochAddress,molochVersion,minionAddress,actions,escrow,status,title,description,link,proposalType
"false","0xee2874287aa8ef0a9401a6166ad081e391abbbb9","false","","1600212699","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","true","false","1601875972","false","false","0","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","","false","0","0","1913912227985224597","18","MCV11","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601934379","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","205","185","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600664518","2630","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1600666372","1601271172","false","20","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Claims Token Adjustment 6","","","Funding Proposal"
"false","0x0000000000000000000000000000000000000000","false","","1600208418","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","true","false","1601443972","false","false","0","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","","false","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601524010","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","204","180","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600226281","2570","false","0","","","0xe33722ffa8bd8321c588fbc4c48f8899149dd448","1600234372","1600839172","true","20","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","MCV13","MCV13 Claims Token Whitelist","https://hideout.metacartel.xyz/t/mcv13-claims-token/97","Whitelist Token Proposal"
"false","0x158acc01eb469039612ffb6a8f3112f490419cd9","false","","1600198524","0x158acc01eb469039612ffb6a8f3112f490419cd9","true","false","1601436772","false","false","0","0x158acc01eb469039612ffb6a8f3112f490419cd9","","false","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601511792","0x158acc01eb469039612ffb6a8f3112f490419cd9","203","179","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600225286","2569","false","100000000000000000000","18","MCV12","0x620e6b33dd8659b4fb5ef9f4d25a70f1294adb11","1600227172","1600831972","false","20","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","MCV12 Claims Token Deposit","https://hideout.metacartel.xyz/t/mcv12-claims-token/96/2","https://hideout.metacartel.xyz/t/mcv12-claims-token/96/2","Funding Proposal"
"false","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","","1599811606","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","false","1601033572","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","1587","3","288000000000000000000","18","WETH","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601086828","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","202","173","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1599811932","2513","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599823972","1600428772","false","11116","4","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Proposal: PoolTogether","https://hideout.metacartel.xyz/t/pool-together-investment/108?u=pet3rpan","https://hideout.metacartel.xyz/t/pool-together-investment/108?u=pet3rpan","Funding Proposal"
"false","0x158acc01eb469039612ffb6a8f3112f490419cd9","false","","1599801564","0x158acc01eb469039612ffb6a8f3112f490419cd9","true","false","1601278372","false","false","0","0x158acc01eb469039612ffb6a8f3112f490419cd9","","false","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601344975","0x158acc01eb469039612ffb6a8f3112f490419cd9","201","177","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600064184","2547","false","100000000000000000000","18","MCV11","0x74def6b59afb5bfce9242446586337c05cc0c9e1","1600068772","1600673572","false","20","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","MCV11 Claims Token Deposit","https://hideout.metacartel.xyz/t/mcv11-claims-token/92","https://hideout.metacartel.xyz/t/mcv11-claims-token/92","Funding Proposal"
"false","0xee2874287aa8ef0a9401a6166ad081e391abbbb9","false","","1599800905","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","true","false","1601213572","false","false","0","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","","false","0","0","1913912227985224597","18","MCV10","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601344851","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","200","176","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600000174","2538","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1600003972","1600608772","false","20","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Claims Token Adjustment 5","","","Funding Proposal"
"false","0xee2874287aa8ef0a9401a6166ad081e391abbbb9","false","","1599800791","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","true","false","1601055172","false","false","0","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","","false","0","0","1913912227985224597","18","MCV09","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601086955","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","199","175","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599831699","2516","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599845572","1600450372","false","20","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Claims Token Adjustment 4","","","Funding Proposal"
"false","0xee2874287aa8ef0a9401a6166ad081e391abbbb9","false","","1599800684","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","true","false","1601047972","false","false","0","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","","false","0","0","1913912227985224597","18","MCV08","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601086882","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","198","174","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599831602","2515","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599838372","1600443172","false","20","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Claims Token Adjustment 3","","","Funding Proposal"
"false","0xee2874287aa8ef0a9401a6166ad081e391abbbb9","false","","1599800469","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","true","false","1601026372","false","false","0","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","","false","0","0","1913912227985224597","18","MCV07","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601086796","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","197","172","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599808014","2512","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599816772","1600421572","false","3675","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Claims Token Adjustment 2","","","Funding Proposal"
"false","0xee2874287aa8ef0a9401a6166ad081e391abbbb9","false","","1599800360","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","true","false","1601019172","false","false","0","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","","false","0","0","1913912227985224597","18","MCV06","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601086445","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","196","171","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599807862","2511","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599809572","1600414372","false","3675","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Claims Token Adjustment 1","","","Funding Proposal"
"false","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","false","","1599694795","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","true","false","1600990372","false","false","0","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","","false","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601086387","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","195","170","100","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599775503","2507","false","11300000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599780772","1600385572","false","3655","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Callum Pledges MCV","Pledging/topping up 11.3 WETH <3","https://twitter.com/gladstonecallum","Funding Proposal"
"false","0xbe278527d392ebb1cbe4818b95d984ff0a773d73","false","","1599598312","0xbe278527d392ebb1cbe4818b95d984ff0a773d73","true","false","1600824772","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600916670","0xbe278527d392ebb1cbe4818b95d984ff0a773d73","194","169","1770","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599610310","2484","false","200000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599615172","1600219972","false","4970","3","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","See Eun","CEO & Co-founder @ nonce","https://twitter.com/s3unha","Member Proposal"
"false","0x18b1fea6e5c46d14e736d5d6dce12536c0788f7a","true","1601748482","1599559477","0x18b1fea6e5c46d14e736d5d6dce12536c0788f7a","false","false","0","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","false","0x0000000000000000000000000000000000000000","","0x18b1fea6e5c46d14e736d5d6dce12536c0788f7a","193","","443","false","0x0000000000000000000000000000000000000000","","0","false","50000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","Kenny","member proposal","https://metacartel.xyz/","Member Proposal"
"false","0x1bef65e44adc3fb394cecca4750a1666310e6e2e","false","","1599548796","0x1bef65e44adc3fb394cecca4750a1666310e6e2e","true","false","1600759972","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600820966","0x1bef65e44adc3fb394cecca4750a1666310e6e2e","192","167","89","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599548974","2475","false","10000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599550372","1600155172","false","9715","6","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Coopahtroopa Tribute","Here to leak alpha","https://twitter.com/Cooopahtroopa","Member Proposal"
"false","0xff14604575e923ea533eb07f0cb8dee12d15b917","true","1600421568","1599403972","0xff14604575e923ea533eb07f0cb8dee12d15b917","false","false","0","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","false","0x0000000000000000000000000000000000000000","","0xff14604575e923ea533eb07f0cb8dee12d15b917","191","","100","false","0x0000000000000000000000000000000000000000","","0","false","10000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","Matus (@msteis on Twitter)","","","Member Proposal"
"false","0x27c72e4bd23c910218d8f06c4a1742e06657c874","false","","1599308416","0x27c72e4bd23c910218d8f06c4a1742e06657c874","true","false","1600731172","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600753234","0x27c72e4bd23c910218d8f06c4a1742e06657c874","190","165","885","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599517520","2471","false","100000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599521572","1600126372","false","3675","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","  🌶  Motivation for joining Venture DAO   🌶     Next to my obsession with Web3 products I have for many years had a dedicated interest in crypto investment and trading. Joining Venture DAO is a natural progression for me to step up these efforts while engaging on a learningful and exciting journey with other dedicated and likeminded nerds. I’m super motivated to get my hands dirty and dedicate my time to the quest of pushing Venture DAO forward as the de facto pioneer in Web3 investment. I truly believe my contributions will enable the DAO to prosper while also providing good stories for my grandkids. 👨‍👩‍👦  Bio https://www.gustav.tech/  👨‍👩‍👦   With a background in software startups, Gus started working on Web3 projects in 2016 and has since then co-founded Linkdrop, the Community Currency Alliance and led fundraising & product efforts at Raiden and Trustlines. Gus has also won first prizes at a number of blockchain hackathons including IDEO, Blockchain for Social Impact and Devcon 3 as well as has written two peer-reviewed journal articles on blockchain technology. On the side Gus is today actively advising social impact projects, startups, associations and investment funds. ","","","Member Proposal"
"false","0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a","false","","1599262961","0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a","true","false","1600810372","false","false","0","0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a","","false","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600821023","0xd03f3e6c1b7272aa1f2336c1856a74d759fd0a6a","189","168","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599598769","2482","false","20000000000000000000000","18","STAKE","0x0ae055097c6d159879521c384f1d2123d1f195e6","1599600772","1600205572","false","3855","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","FREE STAKE","yay","https://www.xdaichain.com/","Funding Proposal"
"false","0xbe278527d392ebb1cbe4818b95d984ff0a773d73","true","1599597308","1599164661","0xbe278527d392ebb1cbe4818b95d984ff0a773d73","false","false","0","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","false","0x0000000000000000000000000000000000000000","","0xbe278527d392ebb1cbe4818b95d984ff0a773d73","188","","1700","false","0x0000000000000000000000000000000000000000","","0","false","200000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","See Eun Ha","","","Member Proposal"
"false","0x18b1fea6e5c46d14e736d5d6dce12536c0788f7a","true","1599409804","1598983477","0x18b1fea6e5c46d14e736d5d6dce12536c0788f7a","false","false","0","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","false","0x0000000000000000000000000000000000000000","","0x18b1fea6e5c46d14e736d5d6dce12536c0788f7a","187","","500","false","0x0000000000000000000000000000000000000000","","0","false","50000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","Kenny","","","Member Proposal"
"false","0xa15ca74e65bf72730811abf95163e89ad9b9dff6","false","","1598898428","0xa15ca74e65bf72730811abf95163e89ad9b9dff6","false","false","1600162372","false","false","0","0xa15ca74e65bf72730811abf95163e89ad9b9dff6","","false","8705","5","100000000000000000000","18","WETH","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600224479","0xa15ca74e65bf72730811abf95163e89ad9b9dff6","186","164","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1598930684","2392","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1598952772","1599557572","false","4255","3","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Failed","Uzra DAO Experiment","See #uzra-dao discord channel for more information.","https://discord.com/channels/694328313904234627/731291660016812122","Funding Proposal"
"false","0x57757e3d981446d585af0d9ae4d7df6d64647806","false","","1598810296","0x57757e3d981446d585af0d9ae4d7df6d64647806","false","false","1600025572","false","false","0","0x57757e3d981446d585af0d9ae4d7df6d64647806","","false","18456","6","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600046994","0x57757e3d981446d585af0d9ae4d7df6d64647806","185","159","4041","true","0x57757e3d981446d585af0d9ae4d7df6d64647806","1598810686","2373","false","66666000000000000000000","18","RPL","0xb4efd85c19999d84251304bda99e90b92300bd93","1598815972","1599420772","false","9741","4","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Failed","Patricio Worthalter topup","Metacartel Ventures DAO member Patricio Worthalter currently holding 443 shares is proposing a top up tributing 66666 RPL tokens. That amount of tokens is worth $225331 and the request shares (4041) have an implied value of $200k meaning Metacartel is getting a 11% percent discount on the RPL From spot price. Rocketpool is the only platform that's working for offering fully decentralized staking of Ethereum 2. It's supported by several members of the MC-V DAO. Find more discussion in the #rocketpool channel in Discord.","http://rocketpool.net","Funding Proposal"
"false","0xe704d4341c041ba19cd10254250b077483fa9676","false","","1598765660","0xe704d4341c041ba19cd10254250b077483fa9676","true","false","1600155172","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600208562","0xe704d4341c041ba19cd10254250b077483fa9676","184","163","7079","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1598921915","2391","false","800000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1598945572","1599550372","false","3655","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","flatbush","","","Member Proposal"
"false","0x2e29ed9717dc1bbb6408c3f59072c6658b45d462","false","","1598629980","0x2e29ed9717dc1bbb6408c3f59072c6658b45d462","true","false","1600147972","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600208484","0x2e29ed9717dc1bbb6408c3f59072c6658b45d462","183","162","177","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1598918995","2390","false","20000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1598938372","1599543172","false","3655","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","MS","","","Member Proposal"
"false","0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32","false","","1598578001","0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32","false","false","1599787972","false","false","0","0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32","","false","9755","5","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600046756","0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32","182","156","0","true","0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32","1598578292","2340","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1598578372","1599183172","false","5394","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Failed","Add MCV Voting Quorum","signalling proposal to add a quorum requirement to MCV voting for improved governance","https://www.notion.so/MCV-Quorum-Proposal-b430bb019c0e482f882c0fc5406005e2","Funding Proposal"
"false","0x7bb97ab045dd6ba0387ada21a0911068032cc5a3","false","","1598539597","0x7bb97ab045dd6ba0387ada21a0911068032cc5a3","true","false","1600140772","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600205029","0x7bb97ab045dd6ba0387ada21a0911068032cc5a3","181","161","550","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1598918943","2389","false","62150000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1598931172","1599535972","false","443","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","evgeny","","","Member Proposal"
"false","0x0000000000000000000000000000000000000000","false","","1598499812","0x158acc01eb469039612ffb6a8f3112f490419cd9","true","false","1599795172","false","false","0","0x0000000000000000000000000000000000000000","","false","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600046798","0x158acc01eb469039612ffb6a8f3112f490419cd9","180","157","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1598578834","2341","false","0","","","0x620e6b33dd8659b4fb5ef9f4d25a70f1294adb11","1598585572","1599190372","true","4400","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","MCV12","https://hideout.metacartel.xyz/t/mcv12-claims-token/96","https://hideout.metacartel.xyz/t/mcv12-claims-token/96","Whitelist Token Proposal"
"false","0xa0f75491720835b36edc92d06ddc468d201e9b73","false","","1598426859","0xa0f75491720835b36edc92d06ddc468d201e9b73","true","false","1600133572","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600202310","0xa0f75491720835b36edc92d06ddc468d201e9b73","179","160","100","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1598918463","2388","false","113000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1598923972","1599528772","false","4540","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Winslow Strong","","","Member Proposal"
"false","0x646159d20abe8e1fa0f1d7079fdf121acf4c9e68","false","","1598423087","0x646159d20abe8e1fa0f1d7079fdf121acf4c9e68","true","false","1601350372","false","false","0","0x0000000000000000000000000000000000000000","","true","2575","3","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1601368927","0x646159d20abe8e1fa0f1d7079fdf121acf4c9e68","178","178","885","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600138962","2557","false","100000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1600140772","1600745572","false","5305","3","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","spoke to Peter, and I'd like to support ETH ecosystem","","","Member Proposal"
"false","0x0000000000000000000000000000000000000000","false","","1598409553","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","false","1603272772","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1603744636","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","177","215","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1602058976","2824","false","0","","","0x2ba592f78db6436527729929aaf6c908497cb200","1602063172","1602667972","true","4400","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","COOL TOKEN 3","Cool Token","https://metacartel.org","Whitelist Token Proposal"
"false","0x0000000000000000000000000000000000000000","false","","1598409455","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","false","0","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","0","","","false","0x0000000000000000000000000000000000000000","","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","176","","0","false","0x0000000000000000000000000000000000000000","","0","false","0","","","0xe3818504c1b32bf1557b16c238b2e01fd3149c17","0","0","true","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Unsponsored","COOL TOKEN 2","Token","https://metacartel.org","Whitelist Token Proposal"
"false","0xe7a760fe246469a0dc198856feb49fd68f23b9a7","false","","1598291091","0xe7a760fe246469a0dc198856feb49fd68f23b9a7","false","false","1600738372","false","false","0","0x0000000000000000000000000000000000000000","","true","3655","1","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1600753267","0xe7a760fe246469a0dc198856feb49fd68f23b9a7","175","166","885","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599517525","2472","false","100000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1599528772","1600133572","false","20","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Failed","mr","","","Member Proposal"
"false","0x646159d20abe8e1fa0f1d7079fdf121acf4c9e68","true","1598419332","1598251954","0x646159d20abe8e1fa0f1d7079fdf121acf4c9e68","false","false","0","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","false","0x0000000000000000000000000000000000000000","","0x646159d20abe8e1fa0f1d7079fdf121acf4c9e68","174","","1000","false","0x0000000000000000000000000000000000000000","","0","false","100000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","would like to support the development of ETH ecosystem after discussing with Peter","","","Member Proposal"
"false","0xd662fa474c0a1346a26374bb4581d1f6d3fb2d94","false","","1598206560","0xd662fa474c0a1346a26374bb4581d1f6d3fb2d94","true","false","1599485572","false","false","0","0x0000000000000000000000000000000000000000","","true","1534","1","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599595141","0xd662fa474c0a1346a26374bb4581d1f6d3fb2d94","173","155","1115","true","0xece59074f2a430185876505716b4ad8b54b3766a","1598275669","2298","false","126000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1598275972","1598880772","false","4428","3","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Rolf","","","Member Proposal"
"false","0x0000000000000000000000000000000000000000","false","","1598087675","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","true","false","1599312772","false","false","0","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","","false","0","0","0","","","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1599549354","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","172","154","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1598099208","2274","false","0","","","0x74def6b59afb5bfce9242446586337c05cc0c9e1","1598103172","1598707972","true","20","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","MCV11","https://hideout.metacartel.xyz/t/mcv11-claims-token/92","https://hideout.metacartel.xyz/t/mcv11-claims-token/92","Whitelist Token Proposal"
"false","0x158acc01eb469039612ffb6a8f3112f490419cd9","false","","1597997549","0x158acc01eb469039612ffb6a8f3112f490419cd9","true","false","1599211972","false","false","0","0x0000000000000000000000000000000000000000","","false","0","0","0","","","true","0x158acc01eb469039612ffb6a8f3112f490419cd9","1599263149","0x158acc01eb469039612ffb6a8f3112f490419cd9","171","153","0","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1597997873","2260","false","100000000000000000000","18","MCV10","0x2ec23405661d70cb821cf4ef74432e00cf2773bd","1598002372","1598607172","false","10","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","MCV10 Claims Token Deposit","","","Funding Proposal"
"false","0x158acc01eb469039612ffb6a8f3112f490419cd9","false","","1597963394","0x158acc01eb469039612ffb6a8f3112f490419cd9","true","false","1599183172","false","false","0","0x0000000000000000000000000000000000000000","","false","0","0","0","","","true","0x158acc01eb469039612ffb6a8f3112f490419cd9","1599263034","0x158acc01eb469039612ffb6a8f3112f490419cd9","170","152","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1597963807","2256","false","100000000000000000000","18","MCV09","0xeb62fd6c017b39b0d0f088dd2bc3d6b8fcbd5f35","1597973572","1598578372","false","3655","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed",""MCV09 Claims Token"","","function link() {}","Funding Proposal"
